segment,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_bars,trade_return
7,long,2009-06-04 16:25:00,2009-06-05 15:15:00,68.42,67.75,-1045.000000000029,52,-0.009792458345513032
7,long,2009-06-09 14:15:00,2009-06-15 16:00:00,69.58,70.08,481.8999999999796,285,0.007185972980741593
7,long,2009-06-16 14:10:00,2009-06-16 18:25:00,72.36,70.02,-2172.0000000000146,51,-0.03233830845771149
7,short,2009-07-06 14:05:00,2009-07-13 14:05:00,63.59,61.12,2234.0999999999913,330,0.03884258531215609
7,short,2009-07-13 15:05:00,2009-07-14 14:05:00,59.57,61.57,-1744.7000000000116,54,-0.033573946617424875
8,long,2009-07-23 17:35:00,2009-07-29 14:05:00,69.46,68.87,-484.49999999995634,222,-0.008494097322199672
8,long,2009-07-31 19:15:00,2009-08-07 19:30:00,71.01,73.56,2524.5000000000146,333,0.03591043514997883
8,short,2009-08-31 16:20:00,2009-09-01 15:10:00,69.32,70.86,-1635.4999999999854,52,-0.02221581073283333
8,short,2009-09-01 16:30:00,2009-09-08 14:05:00,68.87,69.14,891.2000000000698,301,-0.003920429795266386
8,short,2009-09-24 15:10:00,2009-09-28 16:25:00,66.0,66.06,-176.2999999999447,147,-0.0009090909090909436
9,long,2009-10-13 19:30:00,2009-10-26 15:40:00,72.48,77.81,5332.199999999895,548,0.07353752759381896
9,long,2009-11-17 18:25:00,2009-11-19 15:35:00,79.36,77.82,-1664.1999999999098,98,-0.01940524193548395
9,short,2009-11-27 14:05:00,2009-11-27 16:05:00,74.7,76.86,-2250.1000000000204,24,-0.028915662650602362
9,short,2009-12-09 15:35:00,2009-12-15 14:40:00,75.05,73.07,1859.4000000000233,253,0.026382411725516378
9,long,2009-12-30 14:05:00,2010-01-12 14:05:00,78.01,79.48,1693.6999999999534,474,0.018843737982309944
10,short,2010-01-21 16:10:00,2010-02-01 19:30:00,75.22,73.14,2029.3999999998775,502,0.027652220154214282
10,short,2010-02-05 16:30:00,2010-02-08 14:30:00,69.89,69.91,-66.39999999996508,42,-0.00028616397195587384
10,long,2010-02-18 14:30:00,2010-02-25 14:10:00,77.33,76.38,-934.0000000000146,326,-0.012285012285012322
10,long,2010-03-02 16:55:00,2010-03-12 18:55:00,78.82,79.27,476.30000000004657,552,0.0057092108601878066
10,long,2010-03-17 18:10:00,2010-03-19 15:05:00,81.92,79.68,-2342.400000000067,95,-0.027343749999999938
11,long,2010-04-15 14:35:00,2010-04-16 16:15:00,87.94,85.32,-2649.099999999904,86,-0.029793040709574763
11,short,2010-04-19 14:05:00,2010-04-21 14:50:00,83.5,85.78,-2318.399999999994,141,-0.0273053892215569
11,long,2010-04-29 15:10:00,2010-05-04 15:40:00,87.44,86.67,-587.3999999999942,204,-0.008806038426349451
11,short,2010-05-05 14:05:00,2010-05-10 14:05:00,82.45,80.31,2502.5999999999913,198,0.02595512431776835
11,short,2010-05-14 19:15:00,2010-05-21 16:25:00,77.78,72.39,5433.999999999913,296,0.06929802005656982
11,short,2010-05-25 14:05:00,2010-05-26 14:05:00,68.37,70.85,-1885.1000000000056,66,-0.03627321924820812
11,long,2010-06-01 15:35:00,2010-06-01 19:10:00,75.03,72.88,-1941.7000000000264,43,-0.028655204584832807
11,long,2010-06-03 16:10:00,2010-06-04 16:25:00,75.24,73.02,-1977.100000000064,69,-0.029505582137161073
11,short,2010-06-08 15:50:00,2010-06-09 14:05:00,71.57,73.58,-1939.8999999999944,45,-0.028084392902054008
11,long,2010-06-10 15:05:00,2010-06-11 17:35:00,75.66,73.68,-2096.3999999999796,96,-0.02616970658207758
11,long,2010-06-14 14:05:00,2010-06-23 14:05:00,76.72,77.39,645.9999999999563,462,0.008733055265902004
11,short,2010-06-29 14:05:00,2010-07-07 15:50:00,75.39,73.13,2219.999999999811,405,0.029977450590264028
